,frame,x [nm],y [nm],Photon #,Sigma [nm]
4913,42.0,15770.18,44157.17,590,118.48
4914,42.0,15824.65,29100.21,389,145.77
4915,42.0,16913.72,35272.1,1789,130.37
4916,42.0,17720.56,48809.9,226,123.36
4917,42.0,17980.49,45244.11,1170,128.65
4918,42.0,17986.83,52514.6,533,122.84
4919,42.0,18217.69,33552.35,698,124.35
4920,42.0,18789.71,45306.12,514,125.41
4921,42.0,18928.8,35756.49,166,131.57
4922,42.0,19451.4,52215.89,189,93.67
4923,42.0,20030.31,54374.93,206,115.08
4924,42.0,20034.04,1724.49,1036,136.42
4925,42.0,20064.96,16028.56,413,121.64
4926,42.0,20589.75,28143.66,770,146.24
4927,42.0,20728.21,39222.47,430,145.56
4928,42.0,20922.12,33022.93,617,145.82
4929,42.0,20995.4,43620.12,172,89.44
4930,42.0,23112.91,37126.65,171,107.1
4931,42.0,23182.35,7766.48,205,125.66
4932,42.0,23851.02,13287.25,1321,138.15
4933,42.0,23958.63,27137.06,445,150.89
4934,42.0,24319.25,43615.31,218,138.27
4935,42.0,24754.91,39483.23,130,84.01
4936,42.0,25725.41,35262.03,114,97.18
4937,42.0,26615.54,35765.68,1472,135.27
4938,42.0,27498.49,22429.4,513,145.77
4939,42.0,27532.63,45256.43,178,110.47
4940,42.0,27850.16,28813.0,2109,135.21
4941,42.0,28860.93,48970.86,182,91.35
4942,42.0,30688.52,51653.66,809,134.08
4943,42.0,30868.76,26518.62,2877,122.15
4944,42.0,31431.46,52427.04,546,136.91
4945,42.0,33540.84,17228.4,261,128.99
4946,42.0,33610.2,53378.69,437,142.38
4947,42.0,33776.78,26627.3,1277,140.39
4948,42.0,34892.96,52735.85,173,130.23
4949,42.0,35165.43,31667.67,159,91.01
4950,42.0,36498.65,37818.3,165,122.22
4951,42.0,36669.49,34856.92,1051,135.51
4952,42.0,37355.77,53447.16,125,82.95
4953,42.0,38336.79,30179.05,1314,139.61
4954,42.0,38471.42,53601.45,731,119.78
4955,42.0,38615.61,44267.18,918,140.04
4956,42.0,38652.88,30765.72,1086,134.99
4957,42.0,40681.36,51477.21,141,76.49
4958,42.0,40917.67,53348.38,545,120.02
4959,42.0,41335.47,44884.65,200,104.2
4960,42.0,41992.61,26792.22,3032,122.66
4961,42.0,43380.58,4866.88,1979,129.27
4962,42.0,44138.05,46580.16,1058,123.38
4963,42.0,44355.08,30810.49,1466,121.48
4964,42.0,45331.64,25814.04,764,125.47
4965,42.0,48749.04,7250.53,1625,122.13
4966,42.0,48793.32,15032.61,2001,120.68
4967,42.0,49306.87,41711.96,1269,121.86
4968,42.0,50545.99,32290.92,2178,131.22
4969,42.0,51169.14,3763.97,228,123.27
4970,42.0,51548.99,5534.55,1505,133.3
4971,42.0,51571.41,50008.31,815,104.26
4972,42.0,52174.87,10857.23,254,103.49
4973,42.0,52203.79,34105.91,756,136.45
4974,42.0,52259.49,50910.75,620,126.73
4975,42.0,52266.43,30398.59,271,117.19
4976,42.0,52383.61,50545.98,446,121.61
4977,42.0,53005.32,43743.91,357,159.93
4978,42.0,53459.04,36392.09,926,122.04
4979,42.0,53900.02,38685.92,891,128.33
4980,42.0,54047.8,51288.52,117,93.76
4981,42.0,54162.71,18591.72,165,116.06
4982,43.0,828.9,52173.31,258,138.63
4983,43.0,847.88,51502.46,364,110.11
4984,43.0,1422.94,46362.31,2003,129.81
4985,43.0,1790.52,37534.47,186,119.38
4986,43.0,2231.09,11644.29,287,129.2
4987,43.0,2601.39,54177.63,817,117.59
4988,43.0,3083.79,33096.9,338,145.79
4989,43.0,3837.87,32118.54,318,110.29
4990,43.0,4536.8,37371.6,488,127.17
4991,43.0,4983.77,23975.56,645,103.81
4992,43.0,5469.99,35285.76,1001,131.38
4993,43.0,5891.42,26317.71,454,147.43
4994,43.0,5965.71,32773.43,105,95.93
4995,43.0,6382.56,30250.68,242,125.49
4996,43.0,7071.81,34226.62,632,103.14
4997,43.0,7182.94,20439.98,245,121.19
4998,43.0,7314.85,27477.09,241,137.46
4999,43.0,7503.92,50598.1,519,126.34
5000,43.0,7740.83,45143.3,179,101.86
5001,43.0,8052.72,44645.69,305,127.03
5002,43.0,8229.81,18357.55,349,137.12
5003,43.0,8378.24,49497.55,289,110.64
5004,43.0,8660.36,15306.96,329,127.42
5005,43.0,8874.33,51864.87,263,106.11
5006,43.0,9339.34,36459.54,1012,132.67
5007,43.0,11744.34,20995.43,323,136.26
5008,43.0,12590.27,48755.45,951,123.64
5009,43.0,13301.6,36515.98,447,111.87
5010,43.0,13477.29,20238.45,439,152.31
5011,43.0,13673.45,48373.0,517,106.59
5012,43.0,13861.05,49695.5,630,133.71
5013,43.0,14991.16,33196.29,908,144.5
5014,43.0,15069.25,16788.87,1787,135.39
5015,43.0,15490.06,23175.89,936,125.73
5016,43.0,15771.28,44153.21,646,121.83
5017,43.0,16914.11,35273.76,1661,126.09
5018,43.0,17046.72,44782.55,306,140.42
5019,43.0,17706.68,48817.6,309,130.17
5020,43.0,17981.17,45244.49,1153,125.41
5021,43.0,17985.32,52516.84,539,123.81
5022,43.0,18792.3,45314.5,814,146.53
5023,43.0,19435.34,52224.86,184,84.98
5024,43.0,19572.74,45796.77,987,129.01
5025,43.0,20025.54,1719.93,1178,140.58
5026,43.0,20050.65,16021.18,512,132.31
5027,43.0,20587.36,28209.01,1019,153.86
5028,43.0,20734.04,39208.77,348,142.94
5029,43.0,20992.75,43612.56,175,90.72
5030,43.0,23108.7,36173.91,477,129.56
5031,43.0,23129.08,37143.07,203,126.18
5032,43.0,23713.38,27177.68,1819,125.79
5033,43.0,23846.36,13287.47,1681,154.83
5034,43.0,24088.56,34758.45,1621,120.37
5035,43.0,25725.23,35253.59,155,111.85
5036,43.0,26561.41,27523.14,3006,130.73
5037,43.0,27368.38,42840.0,811,127.77
5038,43.0,27497.8,22440.36,450,137.22
5039,43.0,27653.06,8766.29,1489,140.42
5040,43.0,28865.54,48959.62,187,94.36
5041,43.0,30676.89,16619.58,1175,130.77
5042,43.0,30819.73,31660.54,692,123.97
5043,43.0,30870.7,26525.7,2840,126.19
5044,43.0,31448.33,52424.54,531,134.31
5045,43.0,31638.08,37576.87,1948,124.21
5046,43.0,33549.38,17218.43,802,137.8
5047,43.0,33630.3,53368.89,184,126.76
5048,43.0,33786.02,26633.38,927,136.94
5049,43.0,35155.52,31648.58,148,92.82
5050,43.0,36669.71,34854.68,1117,141.48
5051,43.0,37358.07,53438.88,128,82.74
5052,43.0,38344.52,30172.45,1206,130.34
5053,43.0,38470.57,53601.45,644,111.22
5054,43.0,38614.59,44257.82,800,128.29
5055,43.0,40915.52,53357.7,556,117.34
5056,43.0,41333.63,44883.1,217,108.3
5057,43.0,44131.55,46580.09,816,122.82
5058,43.0,44291.65,32924.27,690,128.54
5059,43.0,44356.79,30813.32,527,119.36
5060,43.0,45472.92,18716.45,599,149.91
5061,43.0,47105.22,41854.0,182,142.23
5062,43.0,49205.03,15006.33,1662,133.68
5063,43.0,50549.96,32291.43,1805,126.96
5064,43.0,51173.36,3782.85,263,124.85
5065,43.0,51569.62,50005.46,853,104.91
5066,43.0,52103.4,4432.41,1517,129.53
5067,43.0,52253.75,50919.99,601,124.88
5068,43.0,52271.76,30400.02,259,108.16
5069,43.0,52378.56,50534.17,459,118.74
5070,43.0,53457.56,36390.85,798,122.22
5071,43.0,53948.74,31106.34,291,129.87
5072,44.0,645.28,43734.76,157,118.67
5073,44.0,833.3,52172.54,187,128.17
5074,44.0,856.6,51508.2,429,128.05
5075,44.0,1416.7,46359.77,1955,130.62
5076,44.0,1790.48,37554.69,180,119.07
5077,44.0,2227.17,11655.83,276,122.06
5078,44.0,2601.23,54170.96,703,111.22
5079,44.0,3091.62,33105.93,349,140.35
5080,44.0,3832.58,32114.06,401,113.44
5081,44.0,4984.83,23982.75,1064,109.96
5082,44.0,5470.78,35271.56,988,122.29
5083,44.0,5890.99,26314.54,583,152.54
5084,44.0,5965.42,32776.3,116,91.04
5085,44.0,6381.63,30248.53,341,142.76
5086,44.0,7066.91,34212.02,794,114.52
5087,44.0,7180.11,20443.13,184,102.75
5088,44.0,7311.64,27477.73,197,130.83
5089,44.0,7509.29,50591.32,440,120.87
5090,44.0,7737.18,45147.21,205,126.47
5091,44.0,8235.64,18363.57,336,133.37
5092,44.0,8378.01,49484.72,269,109.83
5093,44.0,8644.69,15283.06,371,134.26
5094,44.0,8869.36,51863.71,238,97.24
5095,44.0,9341.75,36466.63,1027,134.58
5096,44.0,9965.9,16309.73,307,135.39
5097,44.0,11763.21,20990.15,331,155.82
5098,44.0,12588.3,48755.88,950,121.21
5099,44.0,13303.46,36518.92,560,126.69
5100,44.0,13469.09,20283.12,744,146.24
5101,44.0,13690.7,48373.69,462,104.98
5102,44.0,13848.57,49700.15,491,123.45
5103,44.0,15068.88,16787.48,1564,131.31
5104,44.0,15487.28,23184.73,1296,134.75
5105,44.0,15770.2,44158.77,552,116.91
5106,44.0,16507.19,33582.82,1199,135.86
5107,44.0,16918.68,35279.49,1643,124.8
5108,44.0,17038.21,44776.31,236,126.69
5109,44.0,17987.41,52516.46,528,124.79
5110,44.0,18044.03,45214.1,265,100.61
5111,44.0,18907.56,7666.23,1493,137.47
5112,44.0,18945.32,35749.96,430,151.34
5113,44.0,19412.23,2913.4,902,152.78
5114,44.0,19452.08,52223.99,169,93.49
5115,44.0,20067.49,16026.18,564,138.59
5116,44.0,20482.14,7692.0,955,132.21
5117,44.0,20560.36,28233.17,548,136.94
5118,44.0,20714.85,39229.96,460,147.45
5119,44.0,20991.54,43629.42,157,96.83
5120,44.0,23024.46,12086.53,1483,126.23
5121,44.0,23119.49,37127.32,178,111.62
5122,44.0,24092.1,34750.76,1848,123.31
5123,44.0,24301.53,43626.53,176,127.39
5124,44.0,24740.14,39478.33,132,99.42
5125,44.0,24965.89,372.22,296,151.56
5126,44.0,25428.99,49647.33,1224,120.99
5127,44.0,25728.21,35270.73,156,111.4
5128,44.0,26561.94,27531.53,1323,123.63
5129,44.0,27369.57,42844.78,285,126.52
5130,44.0,27664.22,8769.92,1456,134.68
5131,44.0,28853.17,48965.79,169,94.23
5132,44.0,29374.83,22496.27,597,137.51
5133,44.0,30832.86,31664.27,1639,137.35
5134,44.0,30871.46,26525.47,2620,121.87
5135,44.0,31137.16,51829.37,269,147.12
5136,44.0,31432.35,52443.61,455,141.13
5137,44.0,31606.39,37527.74,2088,125.8
5138,44.0,33549.6,17196.14,765,136.22
5139,44.0,33777.92,26621.0,681,140.56
5140,44.0,35161.98,31661.49,145,100.04
5141,44.0,37348.35,53446.39,129,83.42
5142,44.0,37868.16,36753.28,198,139.26
5143,44.0,38341.41,30168.17,1368,144.78
5144,44.0,38428.15,15779.16,342,128.33
5145,44.0,38480.35,53601.68,625,115.12
5146,44.0,38609.9,44257.55,1136,145.62
5147,44.0,40703.54,51477.64,162,78.81
5148,44.0,40918.55,53358.21,556,117.42
5149,44.0,41341.26,44885.05,192,103.63
5150,44.0,43752.05,32091.43,753,123.75
5151,44.0,44131.57,46585.08,1118,132.56
5152,44.0,46934.61,42530.38,1389,123.48
5153,44.0,50547.25,32301.71,1887,119.5
5154,44.0,51161.97,3789.13,292,133.97
5155,44.0,51471.76,36690.03,900,129.94
5156,44.0,51571.78,50005.06,954,113.34
5157,44.0,51771.88,35145.47,657,140.54
5158,44.0,52099.35,4436.92,1370,131.93
5159,44.0,52258.05,50920.26,547,117.51
5160,44.0,52286.07,30403.62,217,100.18
5161,44.0,52376.89,50539.71,402,117.03
5162,44.0,53280.68,40805.19,216,150.39
5163,44.0,53449.12,36396.52,921,127.83
5164,45.0,658.3,43724.51,121,106.29
5165,45.0,856.55,52196.96,214,129.11
5166,45.0,858.76,51507.42,339,115.92
5167,45.0,1419.23,46361.82,1732,120.29
5168,45.0,1785.63,37551.11,141,97.4
5169,45.0,2227.76,11654.44,308,132.65
5170,45.0,2605.48,54176.08,683,111.43
5171,45.0,3080.05,33090.55,337,139.43
5172,45.0,3843.75,32132.8,433,126.88
5173,45.0,4808.62,42532.95,157,111.39
5174,45.0,4984.09,23976.08,577,122.58
5175,45.0,5486.13,35275.21,1157,142.48
5176,45.0,5877.8,26295.35,489,146.02
5177,45.0,5933.29,35441.03,1221,130.61
5178,45.0,5967.34,32770.35,122,90.76
5179,45.0,6387.2,30232.99,214,108.55
5180,45.0,7076.22,34221.46,604,97.62
5181,45.0,7167.32,20427.34,167,95.88
5182,45.0,7306.2,27453.52,172,120.98
5183,45.0,7504.24,50597.21,438,124.88
5184,45.0,7750.94,45144.66,207,118.21
5185,45.0,8054.47,44638.64,236,112.26
5186,45.0,8370.16,49492.52,267,115.52
5187,45.0,8646.34,15299.58,293,120.78
5188,45.0,8883.87,51862.9,270,110.24
5189,45.0,9337.25,36463.36,961,127.82
5190,45.0,12596.67,48756.77,955,124.03
5191,45.0,13291.34,36511.37,486,123.12
5192,45.0,13475.5,20258.97,471,154.43
5193,45.0,13676.3,48381.24,497,109.47
5194,45.0,13854.93,49702.64,483,122.42
5195,45.0,14052.48,29124.75,297,129.66
5196,45.0,14122.78,19596.78,194,111.8
5197,45.0,15062.83,16792.83,1360,124.54
5198,45.0,15478.35,23179.58,735,122.91
5199,45.0,15768.21,44163.76,559,118.76
5200,45.0,16910.77,35275.77,1658,124.98
5201,45.0,17986.73,52537.82,643,137.88
5202,45.0,18048.94,45213.03,293,108.09
5203,45.0,18524.4,43062.22,674,124.61
5204,45.0,18859.52,51747.22,174,116.11
5205,45.0,18929.8,35753.0,191,124.01
5206,45.0,19421.77,2931.35,783,154.34
5207,45.0,19447.01,52203.91,205,102.84
5208,45.0,20065.48,16031.41,389,124.8
5209,45.0,20497.03,7695.29,1285,141.39
5210,45.0,20724.23,39233.89,297,140.8
5211,45.0,23036.27,12087.0,1299,127.85
5212,45.0,23124.82,37154.67,172,112.57
5213,45.0,24089.37,34754.08,1450,115.26
5214,45.0,24306.34,43614.38,322,157.59
5215,45.0,24738.44,39505.85,183,121.4
5216,45.0,25298.27,39673.07,188,120.68
5217,45.0,25737.32,35258.67,144,102.75
5218,45.0,25810.56,13917.66,371,121.12
5219,45.0,25854.77,49358.99,672,130.36
5220,45.0,27654.6,8767.85,1109,136.69
5221,45.0,28236.29,22068.43,822,124.36
5222,45.0,28877.41,48981.54,167,87.05
5223,45.0,29122.3,50633.98,86,83.53
5224,45.0,29372.06,22485.88,302,132.2
5225,45.0,30819.71,31664.94,1449,134.78
5226,45.0,30872.31,26522.91,3060,127.38
5227,45.0,31178.94,51827.63,218,135.98
5228,45.0,31237.58,38958.93,1407,129.68
5229,45.0,31597.4,37516.71,2155,128.31
5230,45.0,31934.77,41688.03,1552,132.39
5231,45.0,32673.96,53486.28,241,144.11
5232,45.0,33530.44,17216.89,740,131.15
5233,45.0,33785.6,50703.23,769,120.43
5234,45.0,35163.12,31656.61,134,94.48
5235,45.0,35700.76,40439.18,185,114.59
5236,45.0,36227.08,29629.88,287,129.03
5237,45.0,37349.31,53430.76,107,78.03
5238,45.0,38335.34,30168.44,1090,138.59
5239,45.0,38472.7,53603.39,589,105.61
5240,45.0,38630.9,44261.48,968,139.78
5241,45.0,38729.95,49441.55,387,110.84
5242,45.0,39756.55,33070.1,887,135.84
5243,45.0,40689.39,51480.15,160,76.53
5244,45.0,40916.46,53354.39,464,112.52
5245,45.0,41310.44,44896.19,232,115.38
5246,45.0,44729.25,3823.38,804,134.91
5247,45.0,46936.09,42532.87,1117,130.63
5248,45.0,50535.09,32300.57,2349,120.68
5249,45.0,51159.33,3771.84,247,125.57
5250,45.0,51481.56,36681.4,947,132.21
5251,45.0,51568.27,50001.78,937,114.04
5252,45.0,52261.73,50920.66,496,110.64
5253,45.0,52268.49,30384.89,241,117.29
5254,45.0,52374.39,50543.59,404,119.99
5255,45.0,53453.41,36399.73,1222,132.03
5256,45.0,54141.01,18600.65,179,127.23
5257,45.0,54354.02,38305.52,280,126.96
5258,46.0,645.78,43740.57,152,118.82
5259,46.0,840.09,52174.97,164,124.27
5260,46.0,861.84,51515.83,396,122.53
5261,46.0,1413.3,46365.74,1959,130.46
5262,46.0,1809.95,37546.35,126,94.18
5263,46.0,2247.8,11650.73,351,133.7
5264,46.0,2593.56,54172.52,795,121.12
5265,46.0,3084.93,33099.61,268,112.8
5266,46.0,3843.45,32116.26,430,124.13
5267,46.0,4837.88,42523.9,165,114.0
5268,46.0,4988.99,23979.6,575,107.98
5269,46.0,5476.51,35253.05,222,126.34
5270,46.0,5932.97,32411.19,960,128.08
5271,46.0,6378.95,30236.42,267,116.82
5272,46.0,6936.49,35075.11,299,133.17
5273,46.0,7067.99,34224.59,638,100.12
5274,46.0,7183.54,20451.13,189,103.31
5275,46.0,7304.24,27446.39,129,107.01
5276,46.0,7508.52,50604.35,497,127.98
5277,46.0,7739.17,45137.13,148,98.53
5278,46.0,8024.69,44642.84,301,124.71
5279,46.0,8250.32,18359.27,315,133.31
5280,46.0,8372.91,49488.61,294,111.43
5281,46.0,8637.82,15294.7,439,143.9
5282,46.0,8866.63,51865.91,257,105.93
5283,46.0,9333.07,36460.36,946,131.21
5284,46.0,11819.1,30857.05,1149,122.36
5285,46.0,12588.02,48760.39,1009,125.25
5286,46.0,13302.4,36498.05,436,118.33
5287,46.0,13677.67,48379.57,559,115.55
5288,46.0,13695.38,35926.54,671,124.5
5289,46.0,13854.57,49700.19,570,128.06
5290,46.0,14149.79,19574.99,280,134.63
5291,46.0,15740.53,54071.54,466,114.0
5292,46.0,15766.71,44155.15,613,119.86
5293,46.0,16557.51,43243.83,263,142.75
5294,46.0,17077.84,33648.59,321,147.87
5295,46.0,17986.51,52521.75,559,133.39
5296,46.0,18041.69,45200.23,271,106.82
5297,46.0,18088.04,25511.02,498,130.81
5298,46.0,18526.7,43063.96,1434,121.27
5299,46.0,18847.43,51735.01,214,137.32
5300,46.0,19435.37,52211.07,217,97.43
5301,46.0,20064.8,16029.0,393,125.37
5302,46.0,20502.98,7699.7,1036,143.48
5303,46.0,20983.55,43607.92,159,91.29
5304,46.0,22222.54,50240.39,591,134.73
5305,46.0,23089.85,15966.87,1152,155.26
5306,46.0,23101.64,37159.22,184,113.82
5307,46.0,23202.89,12242.02,1601,137.71
5308,46.0,24093.97,34763.89,2102,131.02
5309,46.0,24324.16,43637.77,164,109.29
5310,46.0,24744.27,39490.39,135,97.46
5311,46.0,25284.51,39684.3,331,157.27
5312,46.0,25694.24,35248.4,187,125.33
5313,46.0,25836.19,13918.59,509,147.25
5314,46.0,25850.97,49364.7,762,134.7
5315,46.0,28858.68,48981.37,178,91.79
5316,46.0,28876.16,22323.54,156,117.78
5317,46.0,29113.54,50639.94,86,80.67
5318,46.0,30468.49,38961.02,855,132.84
5319,46.0,30823.78,31661.94,1416,127.87
5320,46.0,31214.62,48310.43,354,130.59
5321,46.0,31238.12,39007.94,905,133.02
5322,46.0,31489.66,43629.26,1337,125.14
5323,46.0,31603.38,37520.67,2560,135.7
5324,46.0,31862.91,44076.07,445,152.77
5325,46.0,35046.53,32572.82,668,147.8
5326,46.0,35136.59,14805.65,1298,137.63
5327,46.0,35144.09,8422.05,1035,127.28
5328,46.0,35165.23,31673.75,124,82.1
5329,46.0,35727.86,40434.61,1170,129.17
5330,46.0,36144.45,18100.83,337,133.08
5331,46.0,36280.97,49737.54,105,76.88
5332,46.0,37348.2,53440.52,137,90.8
5333,46.0,37688.31,32948.54,1591,119.71
5334,46.0,38331.34,30166.67,1142,135.99
5335,46.0,38470.49,53603.19,692,119.24
5336,46.0,38726.23,49441.71,411,119.81
5337,46.0,39761.79,33070.08,1588,131.34
5338,46.0,40689.16,51481.82,137,76.75
5339,46.0,40773.84,35246.49,355,128.13
5340,46.0,40913.37,53358.03,536,114.06
5341,46.0,41321.8,44886.31,230,117.41
5342,46.0,41464.17,50156.76,206,148.1
5343,46.0,44718.76,3825.93,2422,137.39
5344,46.0,45209.33,34260.45,247,139.15
5345,46.0,46929.86,42530.32,1260,126.98
5346,46.0,47546.18,20809.65,266,155.27
5347,46.0,48331.78,14242.15,2094,134.55
5348,46.0,50523.53,19545.65,989,148.23
5349,46.0,50536.34,32302.76,2319,121.22
5350,46.0,51173.4,3770.91,258,125.04
5351,46.0,51475.24,36693.55,879,135.48
5352,46.0,51573.4,50005.5,935,115.79
5353,46.0,52256.96,50923.91,610,128.2
5354,46.0,52279.74,30395.64,196,98.58
5355,46.0,52389.3,50542.62,386,114.78
5356,46.0,53451.27,36395.26,715,125.2
5357,46.0,54124.42,18580.01,149,113.66
5358,46.0,54352.19,38296.95,323,139.07
5359,47.0,683.45,43724.19,135,113.65
5360,47.0,816.42,52197.17,124,107.72
5361,47.0,861.16,51511.72,345,117.22
5362,47.0,1408.2,46362.39,1795,124.44
5363,47.0,1768.57,37569.66,191,133.32
5364,47.0,2218.93,11648.96,298,137.74
5365,47.0,2606.18,54186.93,836,126.73
5366,47.0,3831.39,32116.5,372,115.76
5367,47.0,4977.69,25170.17,316,130.43
5368,47.0,4988.64,23969.04,626,116.75
5369,47.0,5917.6,32397.61,799,121.02
5370,47.0,6388.49,30242.29,261,127.78
5371,47.0,7076.73,34220.25,668,106.8
5372,47.0,7164.32,20438.69,345,151.45
5373,47.0,7282.79,27450.32,154,113.68
5374,47.0,7500.15,50602.43,530,137.26
5375,47.0,7730.98,45144.43,249,136.69
5376,47.0,8044.96,44646.84,263,114.93
5377,47.0,8241.65,18358.57,270,130.18
5378,47.0,8369.52,49482.67,258,106.86
5379,47.0,8804.36,24889.53,1361,131.69
5380,47.0,8871.17,51850.8,268,106.04
5381,47.0,9336.24,36463.74,956,136.81
5382,47.0,9816.08,3745.48,852,144.37
5383,47.0,10880.66,35276.07,317,130.43
5384,47.0,12592.43,48748.67,902,121.29
5385,47.0,13299.77,36509.04,545,129.07
5386,47.0,13470.42,20275.99,305,139.15
5387,47.0,13682.52,48381.76,426,101.6
5388,47.0,13697.52,35924.42,365,126.45
5389,47.0,13841.52,49694.4,595,136.01
5390,47.0,14139.26,19587.36,160,94.76
5391,47.0,15029.03,50278.67,429,145.9
5392,47.0,15741.07,54071.37,487,120.8
5393,47.0,15765.92,44155.65,486,106.99
5394,47.0,16800.36,45176.9,1300,126.68
5395,47.0,17036.63,33545.25,514,113.29
5396,47.0,17980.64,52516.1,521,122.16
5397,47.0,18044.67,45209.11,263,100.41
5398,47.0,18094.19,25523.38,603,151.75
5399,47.0,18522.46,43073.21,1741,124.31
5400,47.0,18576.02,47192.93,292,120.17
5401,47.0,19427.14,52207.37,230,111.76
5402,47.0,20067.05,16027.25,355,116.98
5403,47.0,20495.85,7699.71,300,121.93
5404,47.0,20984.06,44022.29,1037,134.93
5405,47.0,22435.12,20647.88,293,134.63
5406,47.0,23133.16,37141.23,176,114.54
5407,47.0,23207.53,12245.6,1468,133.11
5408,47.0,24102.68,34756.45,564,125.72
5409,47.0,24770.09,39498.89,204,121.94
5410,47.0,25298.12,39684.43,249,131.22
5411,47.0,25836.25,49359.12,636,132.42
5412,47.0,27857.5,49536.66,206,130.88
5413,47.0,28739.19,17374.27,2739,134.96
5414,47.0,28855.55,48973.19,171,86.3
5415,47.0,28965.44,53508.75,1001,125.73
5416,47.0,29927.69,22757.07,805,149.16
5417,47.0,30456.51,38943.04,807,124.02
5418,47.0,30827.8,31662.01,1111,129.97
5419,47.0,31605.67,37514.33,2555,135.18
5420,47.0,31877.85,44100.24,1424,126.36
5421,47.0,34854.66,28232.95,202,136.82
5422,47.0,35166.79,31663.16,154,101.74
5423,47.0,36496.63,39649.66,1738,133.25
5424,47.0,37348.79,53439.95,141,94.32
5425,47.0,37702.91,44672.34,217,131.58
5426,47.0,37705.62,32927.84,2666,132.81
5427,47.0,37732.64,40821.48,1734,127.81
5428,47.0,38470.87,53599.91,545,107.84
5429,47.0,38728.31,49443.93,412,120.91
5430,47.0,39186.92,22043.17,569,138.35
5431,47.0,39757.92,33069.37,1508,126.38
5432,47.0,40337.28,35922.8,832,142.6
5433,47.0,40685.12,51486.71,157,83.77
5434,47.0,40911.74,53358.88,526,116.21
5435,47.0,41322.73,44875.17,184,104.94
5436,47.0,44705.98,3831.0,1030,130.46
5437,47.0,46390.58,21972.6,602,143.44
5438,47.0,46839.58,41979.3,824,137.12
5439,47.0,48325.42,14251.16,2051,126.25
5440,47.0,49933.23,46299.67,291,140.08
5441,47.0,50616.34,11761.54,990,119.92
5442,47.0,50707.3,6337.91,1087,126.06
5443,47.0,50715.43,31522.69,753,131.56
5444,47.0,51169.12,3768.7,262,129.32
5445,47.0,51487.25,36685.22,1044,150.41
5446,47.0,51571.63,50007.32,924,109.36
5447,47.0,51802.75,35147.3,785,158.35
5448,47.0,52256.12,50920.87,453,109.15
5449,47.0,52293.51,30409.14,233,115.23
5450,47.0,52380.43,50534.46,449,130.41
5451,47.0,53453.5,36402.31,960,130.21
5452,47.0,54343.86,38288.59,251,134.09
5453,48.0,826.84,52203.83,201,115.83
5454,48.0,851.26,51509.35,486,133.31
5455,48.0,1422.6,46360.15,1878,127.62
5456,48.0,1779.61,37540.83,164,122.01
5457,48.0,2226.06,11632.79,214,109.02
5458,48.0,2599.38,54174.83,759,113.8
5459,48.0,3821.01,32115.42,369,115.41
5460,48.0,4990.81,23985.3,553,114.17
5461,48.0,5188.87,40560.95,354,116.45
5462,48.0,5989.57,32786.15,106,90.62
5463,48.0,6373.38,30239.76,319,136.68
5464,48.0,6799.77,26764.2,289,128.05
5465,48.0,7014.17,9875.36,280,134.05
5466,48.0,7062.99,34217.6,596,100.93
5467,48.0,7174.94,20440.91,219,125.27
5468,48.0,7294.93,27448.53,137,103.99
5469,48.0,7497.98,50596.7,462,126.5
5470,48.0,7749.28,45153.43,160,111.63
5471,48.0,8037.88,44647.99,269,121.31
5472,48.0,8370.38,49484.7,236,102.8
5473,48.0,8651.36,15282.63,395,130.57
5474,48.0,8810.57,24893.54,1511,136.63
5475,48.0,8876.21,51871.42,260,107.63
5476,48.0,9266.18,11606.02,883,145.99
5477,48.0,9349.82,36456.51,869,130.75
5478,48.0,9812.1,3749.94,856,136.64
5479,48.0,10827.65,35201.23,330,143.27
